1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
1937557,4160020,8676577,5245718,2165561,1937557,4160020,8676577,5245718,2165561,1929116,4144785,8657403,5230192,2148979,1741681,3645494,12168089,13228215,12370297,1734220,3664675,12157317,13241011,12398107,27638521,25871172,22566941,24883788,27344195,27638521,25871172,22566941,24883788,27344195,27637734,25871921,22567561,24884946,27343427,27826637,26234442,18105727,9342177,9883829,27827352,26237365,18105739,9341949,9883715,1
46706145,80499173,214791349,117763797,47944690,46706145,80499173,214791349,117763797,47944690,46702742,80425861,214785621,117770584,48011187,46683660,70824270,261233108,264804614,248193081,46646846,70882241,261398353,264972850,248133366,541197741,519084661,444773705,501841913,537793262,541197741,519084661,444773705,501841913,537793262,541197258,519090069,444778941,501846362,537792711,543393614,524053462,355271184,183334100,193962815,543393764,524056017,355271845,183334254,193962938,1
681917,1436164,2388823,1789770,819003,681917,1436164,2388823,1789770,819003,678070,1412411,2372661,1787129,813481,658210,1297915,3428638,3366810,3209501,640874,1287316,3443812,3381710,3224572,7692145,7034710,6092759,6726748,7588109,7692145,7034710,6092759,6726748,7588109,7691752,7034567,6095219,6727001,7587561,7753738,7155627,5050430,2608030,2759171,7753338,7155182,5049976,2608088,2759296,1
2143412,7196594,9375385,9552443,2797145,2143412,7196594,9375385,9552443,2797145,2135135,7254313,9429816,9520272,2812097,1701380,6018943,8069746,9387080,9856183,1682632,6046617,8055302,9436785,9886869,20054530,17617896,12876091,15815859,19741429,20054530,17617896,12876091,15815859,19741429,20054923,17618623,12876364,15816182,19741853,20212558,18221901,10031604,5176042,5476239,20211998,18222093,10031450,5175833,5476223,1
38138007,57286683,84997882,62484687,46599367,38138007,57286683,84997882,62484687,46599367,38083350,57325002,85092902,62525435,46574882,35250875,54293652,119762005,122176260,117731374,35201892,54329583,119905132,122200306,117648085,224259047,200955189,174235530,192856527,219499083,224259047,200955189,174235530,192856527,219499083,224257512,200954334,174229782,192853973,219498032,226949037,204327340,139348599,71908362,76076166,226949214,204327583,139349400,71908340,76076125,1
589219,1878352,5170868,2623835,752148,589219,1878352,5170868,2623835,752148,589541,1867368,5147548,2629916,755850,533974,1648783,5385926,5788361,5654976,524531,1658864,5372144,5783992,5686856,12192547,11435266,9571084,10959705,12098378,12192547,11435266,9571084,10959705,12098378,12192371,11436894,9569550,10960736,12098196,12244878,11599477,7480210,3859581,4083288,12245299,11599580,7480292,3859618,4083192,1
37514236,88899610,153590510,108541649,45507391,37514236,88899610,153590510,108541649,45507391,37455058,88930893,153773682,108411598,45413031,34698525,78913580,179310265,189615953,188267453,34686971,78913860,179174089,189641520,188242961,392965400,361274726,303997208,343512013,388484881,392965400,361274726,303997208,343512013,388484881,392965480,361279035,304000506,343515356,388485129,395332211,367874134,240659257,124232793,131432785,395331855,367874110,240660217,124232044,131433703,1
11257452,17099806,26881442,19931069,12349223,11257452,17099806,26881442,19931069,12349223,11283372,17058507,26828556,19957711,12377007,10701115,16138688,61568808,48739029,44909194,10673218,16166587,61545135,48702846,44953569,131270670,125095044,116258874,122324753,130087873,131270670,125095044,116258874,122324753,130087873,131277132,125099219,116261124,122331723,130093239,132020281,126159770,100417040,51828281,54832244,132027438,126163509,100417169,51828464,54832359,1
3783365,11979164,29792053,26745459,4338406,3783365,11979164,29792053,26745459,4338406,3770040,11925713,29822190,26940333,4304512,3504192,8404464,28646836,32070574,32536277,3519933,8374987,28750585,32072502,32552108,64556271,61182230,46101705,56319463,64153440,64556271,61182230,46101705,56319463,64153440,64556162,61194921,46103372,56328067,64153778,64794098,62193044,35921658,18537230,19611285,64793963,62194467,35921811,18537524,19611272,1
30193998,58220692,64824067,60819966,37066392,30193998,58220692,64824067,60819966,37066392,30201495,58106021,64895780,60926167,37145023,25499522,55873110,68148983,74412432,74026737,25529212,55871472,68108503,74399765,73994020,143331222,116357284,87588173,105428578,138543054,143331222,116357284,87588173,105428578,138543054,143334157,116362821,87592556,105433357,138548111,146039184,120956162,68547801,35373732,37424275,146038656,120954900,68547153,35373595,37424468,1
1915564,7621146,26000932,11827847,2485314,1915564,7621146,26000932,11827847,2485314,1926280,7688238,25962828,11865883,2485815,1616383,6794115,46190252,48716309,42691608,1600767,6768167,46207223,48633042,42755025,104654604,101684416,92317492,99465689,104339754,104654604,101684416,92317492,99465689,104339754,104654968,101684324,92318268,99467579,104340781,104825385,102393271,74935608,38664857,40906344,104827479,102396757,74935223,38664816,40906707,1
1240211,3806712,5906684,4531418,1754342,1240211,3806712,5906684,4531418,1754342,1224507,3785580,5894860,4538241,1741455,910588,3451131,6524833,7188017,7033065,907713,3444258,6553889,7228137,7019373,15241891,13474966,10715684,12582622,14984284,15241891,13474966,10715684,12582622,14984284,15241111,13475164,10714916,12583269,14983641,15371756,13818397,8430243,4350363,4602523,15371281,13816424,8429949,4350443,4602617,1
83595167,136172172,446545932,206349226,93481990,83595167,136172172,446545932,206349226,93481990,83568030,136250826,446709983,206376405,93424094,77068730,126244542,491745829,520831855,510513183,77093491,126264624,491918149,520902671,510234738,1042650865,983243666,831331320,951171690,1031038536,1042650865,983243666,831331320,951171690,1031038536,1042661646,983258216,831337123,951194527,1031050004,1049923112,993203908,650617099,335702587,355163453,1049924551,993200288,650616717,335701167,355162002,1
48050859,94761284,181673061,127997072,53774984,48050859,94761284,181673061,127997072,53774984,48032188,94763148,181588201,128012988,53872303,45051402,81959162,188828495,204668779,204955556,45028457,82003838,189033299,204656508,204926862,408240085,374220130,302869537,352726578,402626756,408240085,374220130,302869537,352726578,402626756,408211496,374172588,302912173,352686294,402595211,411694736,381371928,238151925,122896205,130017188,411699265,381343746,238148861,122896654,130018778,1
19004760,26098187,41494080,29523613,20449202,19004760,26098187,41494080,29523613,20449202,18980609,26075812,41339933,29537887,20400002,17989983,25092661,73100624,71782911,69593284,17982882,25077283,73074835,71783617,69597330,144357804,134937143,122072018,131003489,142479710,144357804,134937143,122072018,131003489,142479710,144358965,134939008,122073355,131005359,142481864,145547863,136472369,98752976,50955141,53908868,145546256,136470963,98753365,50955077,53908726,1
31846871,39932598,87373264,48339020,33240210,31846871,39932598,87373264,48339020,33240210,31813735,40010663,87443438,48408270,33283024,30668334,38540568,147064272,146242888,130327471,30607860,38637674,146919568,146370641,130386659,282382705,269710070,246426878,264529546,279537042,282382705,269710070,246426878,264529546,279537042,282385593,269714845,246428164,264536430,279539832,284291762,271607660,201419766,103927406,109952567,284290262,271606540,201419098,103927537,109952479,1
9540534,18483662,29110394,20574406,11409676,9540534,18483662,29110394,20574406,11409676,9531964,18469154,29026017,20600183,11384738,8409781,17298915,49927958,48663511,43217719,8427206,17322138,49971918,48494174,43278788,102466174,95389358,85113794,92288924,101258728,102466174,95389358,85113794,92288924,101258728,102465556,95388404,85115411,92288493,101258002,103141939,96639685,70069532,36154715,38250905,103141118,96636138,70069294,36154778,38250684,1
29932855,54057480,77960193,61182325,36211275,29932855,54057480,77960193,61182325,36211275,29918065,54027835,77959136,61100706,36335058,26008313,50960379,97110397,101302882,97789571,25998803,51056098,97059116,101230299,97788226,207892057,181622400,149441429,170525105,203007857,207892057,181622400,149441429,170525105,203007857,207891925,181623033,149441080,170525528,203007418,210789075,186041769,119785839,61807704,65390923,210787533,186041088,119785502,61808431,65390970,1
27818453,57533618,59316598,58501429,32924979,27818453,57533618,59316598,58501429,32924979,27860732,57423317,59295673,58331649,32983669,25168735,56017323,55313906,62508045,61746227,25210987,56019704,55365782,62532286,61843038,123259269,95991544,69383208,85154563,118859101,123259269,95991544,69383208,85154563,118859101,123258380,95990323,69383535,85155743,118857637,125905045,100861841,54059638,27893803,29510923,125904395,100862730,54059638,27893992,29511014,1
23558490,61075352,63844558,66531051,29286447,23558490,61075352,63844558,66531051,29286447,23544227,61063472,63851545,66460181,29306480,21190419,51925131,54289587,62093925,65383724,21178714,51983649,54285929,62081053,65286497,123682766,102162416,73644282,90466875,120513157,123682766,102162416,73644282,90466875,120513157,123683479,102162788,73644205,90467045,120513530,125439569,106924137,57377023,29605829,31322122,125440460,106924629,57377213,29605479,31322085,1
2301127,12929831,90590284,45623418,3357648,2301127,12929831,90590284,45623418,3357648,2305022,12961990,90554921,45705381,3358607,1675778,9716718,92341822,101465186,104632911,1681915,9745251,92340397,101456056,104564130,202128999,197730997,157953558,190323144,201739210,202128999,197730997,157953558,190323144,201739210,202129186,197733936,157955383,190326123,201740121,202302754,198879594,123213678,63568218,67260075,202302903,198878595,123213929,63568426,67260026,1
22902487,50476699,113816924,70342287,25556826,22902487,50476699,113816924,70342287,25556826,22830246,50452427,113944702,70275308,25558151,22072796,43796791,141854814,152431988,147170707,22050399,43752779,141743639,152494741,147122125,317111875,297086991,254398054,285234267,313652788,317111875,297086991,254398054,285234267,313652788,317112206,297089581,254402732,285237496,313652965,319296958,301082711,203150202,104857766,110936903,319296467,301082801,203149951,104857777,110935767,1
9919353,30201382,50136070,41402957,11486294,9919353,30201382,50136070,41402957,11486294,9886746,30248683,50188391,41384330,11498378,9230085,24429508,41667988,49820242,52952736,9215240,24525191,41705566,49866417,52947269,101765009,92390868,69972416,85023639,100596650,101765009,92390868,69972416,85023639,100596650,101765986,92393187,69973249,85023560,100597294,102478309,94888034,54520558,28131478,29762228,102478754,94889261,54520560,28131179,29762107,1
11109554,34660571,72966479,44061876,14993031,11109554,34660571,72966479,44061876,14993031,11082391,34621872,72936655,44107599,15011202,8739936,30961260,85197206,95152899,95677333,8773277,30992636,85231938,95139037,95655389,206160726,190848325,161926903,182004026,203973537,206160726,190848325,161926903,182004026,203973537,206160649,190849782,161926407,182006391,203974016,207316122,194015576,126458188,65248363,69031969,207316549,194016360,126458570,65248945,69031993,1
26101491,65444565,147399561,84807475,34107253,26101491,65444565,147399561,84807475,34107253,26116903,65399793,147354402,84823302,34063499,22990103,59642493,153007148,166568471,152956778,23007118,59620311,152925815,166454839,152938793,315924463,287542617,227080933,272918603,311472699,315924463,287542617,227080933,272918603,311472699,315923459,287541999,227080546,272917856,311472037,318276555,292714983,176890504,91279419,96573400,318274878,292714747,176890751,91279769,96573249,1
15248004,18318970,52335320,20240377,15950776,15248004,18318970,52335320,20240377,15950776,15231760,18295238,52261499,20136044,16024069,14238340,17844561,70620466,73716666,72263222,14200421,17913279,70443224,73667242,72157465,146426130,137599874,122808956,134356995,144315026,146426130,137599874,122808956,134356995,144315026,146419210,137595278,122827233,134360886,144307225,147863472,138844075,97072460,50086966,52990558,147869337,138847819,97070302,50087072,52990485,1
26493365,115244279,209486647,176715929,29549450,26493365,115244279,209486647,176715929,29549450,26545570,115016631,209092886,176897824,29525166,24810789,88079720,193467316,231791051,230290175,24794579,88017526,193341275,231773929,230256123,491355225,458196499,358507787,423429931,488048194,491355225,458196499,358507787,423429931,488048194,491354788,458200271,358511332,423434852,488048352,493443519,468487606,281144052,145103467,153516151,493444177,468486758,281144369,145104647,153515621,1
2319477,4764439,7681645,6362534,2866864,2319477,4764439,7681645,6362534,2866864,2325651,4782342,7681023,6370033,2851204,1993091,4200867,7380685,8435091,8616506,1994370,4176058,7405816,8412811,8580313,16472731,14322515,10815369,13183876,16084284,16472731,14322515,10815369,13183876,16084284,16473031,14323234,10815311,13184653,16084904,16696077,14717987,8426185,4347761,4599802,16695860,14717620,8426296,4347695,4599761,1
11644919,16844083,34649934,19225610,12570927,11644919,16844083,34649934,19225610,12570927,11642115,16861696,34704798,19279942,12527131,11121627,16052143,58462611,61975390,60297942,11114067,16032367,58404354,61937492,60339207,119235433,113076783,103622304,110564754,117948871,119235433,113076783,103622304,110564754,117948871,119243431,113089006,103625300,110575280,117958613,120091175,114063013,82441581,42538108,45003866,120089501,114058621,82441342,42538226,45003741,1
21433270,46067724,89930049,54311495,23654396,21433270,46067724,89930049,54311495,23654396,21483896,46182697,89858862,54244507,23649054,20729590,41879120,197214719,197586809,204637520,20729311,41825099,197356381,197442561,204479474,421001702,404947510,375538893,396277523,418556680,421001702,404947510,375538893,396277523,418556680,420999086,404945963,375537754,396278745,418553914,422517786,408275092,302579393,156124981,165176072,422517541,408276285,302578257,156124837,165176422,1
4535477,54278265,129446649,86421499,11304009,4535477,54278265,129446649,86421499,11304009,4526200,54249858,129214218,86310140,11245597,2817279,44259560,123400467,145544656,140591124,2826627,44262234,123338194,145629873,140564625,304805825,285962211,223240799,269382215,303312461,304805825,285962211,223240799,269382215,303312461,304805546,285962262,223242322,269383390,303310885,305185105,291051054,173928065,89734306,94932192,305185267,291051144,173928252,89734083,94931969,1
897867,5910583,50372091,16940086,1210747,897867,5910583,50372091,16940086,1210747,903046,5941886,50364685,16905240,1201935,755523,4049310,53007717,53536776,54334190,755572,4043774,52985364,53555105,54284521,117773953,116238761,99393647,113359600,117662125,117773953,116238761,99393647,113359600,117662125,117774428,116239610,99393911,113359306,117662715,117825287,116788558,77662443,40073762,42394028,117825318,116788696,77662346,40073893,42393687,1
22854330,64118113,201991034,91186136,30382377,22854330,64118113,201991034,91186136,30382377,22788903,64053612,201903983,91011667,30270283,17427947,55336640,281947960,301405553,291835359,17455655,55346600,281656525,301494940,291679053,655294552,627678801,561134284,610605776,651031265,655294552,627678801,561134284,610605776,651031265,655294513,627678838,561132181,610605767,651030387,657485913,633291624,445723808,229980513,243314831,657485667,633291626,445723637,229980416,243313949,1
38900348,74031047,147589392,88900228,49624177,38900348,74031047,147589392,88900228,49624177,38933121,74059391,147658139,88887617,49640502,35408370,69097739,201632877,206854855,207457148,35445704,69209423,201701691,206894435,207340405,413704314,385583255,335841658,372334002,408575873,413704314,385583255,335841658,372334002,408575873,413704793,385587205,335842713,372338521,408575024,416607262,390373519,266276011,137390087,145355916,416607440,390372753,266275435,137389897,145355643,1
378819,6403860,27669694,11398227,604992,378819,6403860,27669694,11398227,604992,378821,6371566,27756683,11394906,606795,378775,4450437,40724055,43672162,42537241,378775,4427485,40776116,43752201,42589117,96587613,95035004,85301096,92830913,96563208,96587613,95035004,85301096,92830913,96563208,96587613,95035240,85301957,92832216,96563261,96587625,95648933,67490125,34822162,36841403,96587625,95649053,67489656,34821801,36841103,1
111048533,164267307,269042838,196174501,125699402,111048533,164267307,269042838,196174501,125699402,110889554,164242405,269067770,196070118,125553664,103351320,157749881,272032123,288357222,281270445,103429440,157735118,271989189,288489976,280927629,527989481,449518355,352133700,418529321,512628828,527989481,449518355,352133700,418529321,512628828,527991686,449520793,352133398,418530588,512631036,537831230,461948735,274374593,141569738,149777085,537830500,461946368,274374653,141570908,149776823,1
39001293,185319911,264272093,228124653,62122632,39001293,185319911,264272093,228124653,62122632,39037173,185365995,263911561,228229836,62250906,29529382,147059160,297883947,338542249,334653309,29510328,147303300,297874753,338722497,334185127,760218563,691817793,566211673,647071075,751983904,760218563,691817793,566211673,647071075,751983904,760220173,691818983,566213663,647071746,751984706,763708948,708829038,454424679,234563921,248161135,763711896,708829220,454425943,234564439,248161077,1
7517094,15884448,27720795,18726225,8719982,7517094,15884448,27720795,18726225,8719982,7546837,15880305,27666881,18722936,8756514,6925248,14695969,36905902,38842296,37346549,6873995,14691297,36899200,38959390,37293423,80852870,73960662,63617009,70714573,79736436,80852870,73960662,63617009,70714573,79736436,80853745,73962137,63618297,70715860,79737322,81528010,75249355,50725072,26173226,27690559,81528667,75249611,50725056,26173206,27690463,1
2418107,4272791,18676119,6359355,2567057,2418107,4272791,18676119,6359355,2567057,2427773,4293782,18756447,6364954,2586580,2306779,3804723,57087047,54722837,52526039,2305581,3812657,57080233,54643353,52514905,119310201,117880543,112875167,116957813,119060435,119310201,117880543,112875167,116957813,119060435,119308785,117879084,112875479,116956544,119059108,119468799,118162347,91963953,47449893,50204899,119468687,118161805,91963845,47449999,50204685,1
11327891,64183478,109088267,85268812,19281569,11327891,64183478,109088267,85268812,19281569,11303191,64202446,109033180,85145856,19292376,7397145,57228965,111106284,123563594,123643414,7393311,57260959,111123635,123643123,123606143,273417105,246543426,195463633,230166016,270678319,273417105,246543426,195463633,230166016,270678319,273416877,246544426,195464096,230166592,270678802,274556145,252494183,152651060,78763866,83329812,274556537,252494643,152650659,78763657,83329825,1
58094371,311928076,297599508,304202429,81006712,58094371,311928076,297599508,304202429,81006712,58195398,311987580,297462415,304007011,81007631,47948887,295706082,197353494,257551280,275681328,47934250,295779208,197264044,257562064,275987841,663258195,542066282,390042788,479157037,651725964,663258195,542066282,390042788,479157037,651725964,663259322,542065552,390043141,479156693,651727455,669284963,571555390,303897050,156801308,165892506,669284970,571554376,303896402,156801486,165894077,1
70301096,82453446,113863753,87167457,74918773,70301096,82453446,113863753,87167457,74918773,70518753,82471446,113769623,87162655,75341035,67292348,80766147,229258035,215398832,190737066,67321417,80846191,229194347,215462595,190725839,491690452,458939000,426442881,448529903,484186595,491690452,458939000,426442881,448529903,484186595,491821149,458987122,426507221,448601921,484290227,496692866,463486429,367369035,190189882,201214364,496695379,463484877,367368695,190189231,201214823,1
10974389,49303818,262116768,84688254,18033232,10974389,49303818,262116768,84688254,18033232,10995643,49320805,262091690,84501128,18021383,6386320,40647870,282342119,303329603,283778136,6393108,40648213,282431652,302976505,284000806,622761383,603778954,511417510,588513670,620368802,622761383,603778954,511417510,588513670,620368802,622760251,603781221,511419670,588518840,620367561,623730088,608077882,398824587,205783207,217711364,623729954,608077391,398823428,205783391,217711880,1
10621818,31806400,91231847,43749551,14543153,10621818,31806400,91231847,43749551,14543153,10601952,31839654,91253854,43781619,14525025,7811109,28311405,174103761,182437821,187830644,7802353,28323086,174048581,182558642,187977613,391969430,377996574,344982559,369824987,390007259,391969430,377996574,344982559,369824987,390007259,391976886,378014510,344985524,369842139,390018179,392972713,380854759,274750937,141755025,149980376,392967675,380848300,274751173,141755182,149979439,1
9126181,14100860,52422596,21516616,10725170,9126181,14100860,52422596,21516616,10725170,9137519,14075955,52486901,21542188,10714184,8284839,12734976,103011485,99398230,90833400,8261105,12719719,102972705,99396052,90765453,237845797,230740574,213471750,227071198,236428608,237845797,230740574,213471750,227071198,236428608,237846261,230742611,213472945,227073648,236429482,238718497,231939296,179314883,92752824,98132162,238718209,231939745,179315487,92753364,98131911,1
33142477,38518759,101328388,47362878,34786472,33142477,38518759,101328388,47362878,34786472,33063639,38509923,101220033,47391759,34775014,30752925,34058255,173417344,175682010,170396079,30787766,34091263,173289998,175751817,170381950,360050241,342001447,314173174,335232010,355900562,360050241,342001447,314173174,335232010,355900562,360050183,341999277,314175295,335230543,355900004,362865711,344647029,251971240,130016014,137552179,362863152,344644703,251970842,130015681,137552276,1
16691079,32187820,64469600,39878191,19895468,16691079,32187820,64469600,39878191,19895468,16707411,32148166,64573381,39834343,19877551,14539504,29746481,80036082,85241529,85094150,14559327,29829840,80011293,85430280,85094813,173619791,158670300,134705804,151712495,170853448,173619791,158670300,134705804,151712495,170853448,173617611,158672890,134703585,151715211,170851351,175284072,161259223,106060010,54723943,57897000,175283253,161258994,106060091,54724398,57896741,1
110712473,238934988,497247773,301092260,132502002,110712473,238934988,497247773,301092260,132502002,110868622,239013003,497529152,301107725,132606809,97698093,214281493,571756935,623669188,617046854,97685040,214399503,572087073,624375100,617638053,1295881777,1188000124,999683611,1132609904,1277549988,1295881777,1188000124,999683611,1132609904,1277549988,1295883560,1188005513,999691270,1132616859,1277552611,1306674769,1208522129,786729555,405933110,429465130,1306673588,1208522167,786729161,405932454,429465181,1
11966930,44810718,144817750,64686008,16441628,11966930,44810718,144817750,64686008,16441628,11943232,44734809,144822613,64796727,16481454,8530041,39979065,202851188,215229017,205907029,8534188,40044234,202795128,215274266,205779491,471327942,454007998,403075332,441367520,469074832,471327942,454007998,403075332,441367520,469074832,471327190,454006249,403073685,441368265,469073744,472526359,458040025,318222228,164189985,173711311,472526894,458041866,318221554,164189742,173711545,1
12273805,26964039,68502396,37625274,14841713,12273805,26964039,68502396,37625274,14841713,12225205,27149294,68336431,37751178,14761995,11619411,23203411,105810736,107190250,110941843,11616201,23217957,105932520,107155426,110876784,226317399,216557921,193691486,210652126,224644531,226317399,216557921,193691486,210652126,224644531,226317049,216556134,193691527,210650954,224644013,227322693,218511475,154152956,79536602,84145479,227324971,218511603,154152776,79536154,84145166,1
1559202,3647818,8155134,4964535,1956983,1559202,3647818,8155134,4964535,1956983,1578729,3612771,8202612,4958225,1976657,1265525,3248093,13222779,23821209,24887631,1262725,3245397,13235877,23863271,24844687,56949902,55334760,52144270,54468993,56683385,56949902,55334760,52144270,54468993,56683385,56949905,55334617,52143682,54468749,56683243,57089967,55634357,47768887,25299941,26771191,57089997,55634547,47768869,25300249,26771009,1
21360781,38446050,80625576,49761968,24427390,21360781,38446050,80625576,49761968,24427390,21263838,38525961,80636783,49897303,24678266,21706144,35233881,77909695,81583724,82840467,21747020,35154318,77983528,81691437,82773580,157374125,145532824,119491070,138688690,155295976,157374125,145532824,119491070,138688690,155295976,157379902,145538499,119491393,138692539,155301618,158720356,147821825,93113083,48040264,50831205,158725180,147822768,93112556,48040697,50831060,1
2699713,14878818,57297036,26470817,4770119,2699713,14878818,57297036,26470817,4770119,2684297,14930858,57343863,26444747,4765908,1440828,12072568,58516966,64618209,64024626,1438858,12075057,58514313,64475338,64025463,136863735,131225926,109210990,126413643,136208281,136863735,131225926,109210990,126413643,136208281,136863581,131226550,109209549,126412955,136208088,137105122,132574368,85271406,43997645,46548866,137105642,132574689,85271285,43997548,46548833,1
508959,3060709,17500973,6726911,528116,508959,3060709,17500973,6726911,528116,508901,3055058,17500531,6732675,524461,507650,2085504,58713830,52570578,38263320,507650,2086755,58747116,52513324,38284775,129450635,128859949,123065427,127640277,129448292,129450635,128859949,123065427,127640277,129448292,129450635,128862894,123068763,127643769,129448469,129450750,129126726,104214308,53771576,56889096,129450750,129127211,104214216,53772176,56888969,1
4205414,8709271,13989408,10113012,5279075,4205414,8709271,13989408,10113012,5279075,4175774,8753824,14001374,10124462,5332922,3388563,8356963,19781667,20108044,19206302,3408265,8328574,19801184,20079332,19209990,46587532,42305205,36415190,40403402,45837391,46587532,42305205,36415190,40403402,45837391,46588436,42305222,36416134,40403432,45838332,47025629,43067585,30362565,15696418,16606602,47025263,43067000,30362550,15696414,16606446,1
1629996,5530310,23386126,10490710,2167330,1629996,5530310,23386126,10490710,2167330,1635026,5522269,23403542,10562937,2161710,1416561,4559309,43518418,41351247,35003652,1428932,4555780,43482504,41388189,34965735,97045760,94887968,86506386,93122800,96790614,97045760,94887968,86506386,93122800,96790614,97047182,94886215,86502386,93120025,96793106,97173999,95376685,71542962,36920835,39060794,97175806,95377438,71542838,36920155,39061181,1
3032419,8836463,18739777,11889384,3778781,3032419,8836463,18739777,11889384,3778781,2999049,8794919,18650745,11886011,3801482,2690365,7417420,17031826,19747941,19244249,2691749,7418173,17068799,19703932,19207871,40784327,37172269,29254215,34858454,40275943,40784327,37172269,29254215,34858454,40275943,40784437,37174107,29255615,34860145,40276004,41088041,37995820,22807490,11768611,12450705,41087619,37994639,22807767,11768476,12450533,1
10036907,16098154,31373187,20089644,11423267,10036907,16098154,31373187,20089644,11423267,10043203,16113141,31377054,20064250,11403293,9156941,14833827,57221244,59984155,51805350,9148606,14846781,57217327,59872687,51823983,120677309,113306070,102222741,110023494,119169433,120677309,113306070,102222741,110023494,119169433,120676659,113308691,102222054,110026576,119170005,121635521,114513057,83390094,43027581,45521560,121634344,114513857,83390573,43027461,45521729,1
123816597,177051132,269089664,205895045,132714121,123816597,177051132,269089664,205895045,132714121,123854415,176863419,268910203,205919722,132798524,117992352,167020741,407281839,407929924,377307852,118065477,167016539,407425660,408160539,377389823,794723785,727738978,639955632,699434871,780921749,794723785,727738978,639955632,699434871,780921749,794784797,727825029,640077933,699566782,780980438,803823290,738661515,523223031,270066108,285723830,803819685,738658671,523224284,270066265,285723417,1
37378563,69291786,124928873,84787796,44034308,37378563,69291786,124928873,84787796,44034308,37372569,69304076,124915989,84746935,43826602,33973618,64488392,249098848,250523699,221869546,33893395,64520347,249040993,250605353,221901807,531893183,499083976,451526269,484409782,525734802,531893183,499083976,451526269,484409782,525734802,531894419,499085046,451526983,484410947,525735698,535643706,504709020,369701536,190748001,201816486,535643193,504707449,369700071,190747761,201816117,1
146269162,221986024,408016453,259915472,170396140,146269162,221986024,408016453,259915472,170396140,146411935,222000858,408622396,259761181,171239748,132193145,218217271,728373292,754914065,673946033,132260298,218121851,728181798,754157881,673289869,1609493068,1492463532,1343448813,1445618726,1585943924,1609493068,1492463532,1343448813,1445618726,1585943924,1609489969,1492452986,1343424502,1445609725,1585938688,1624292485,1511184465,1108335368,572843539,606051677,1624292128,1511185433,1108385958,572844359,606051419,1
75248598,123840116,197623185,141614668,86227338,75248598,123840116,197623185,141614668,86227338,75327002,123977073,197572154,141418032,86341260,68546107,116258299,409549012,426706056,390596085,68546033,116104291,409482075,426872507,390415333,871643346,810162104,738349847,786312764,859885258,871643346,810162104,738349847,786312764,859885258,871644566,810160247,738352654,786311736,859884590,878881507,820044741,599208950,309179934,327100579,878880863,820043637,599209569,309180823,327100769,1
46903628,109140381,159471243,166624239,61921183,46903628,109140381,159471243,166624239,61921183,46994705,109080134,159604984,166744545,62046164,36815760,97759878,165300231,185474332,190682133,36880355,97655824,165195783,185437390,190640903,381861080,328661077,242891923,297945989,372746029,381861080,328661077,242891923,297945989,372746029,381861959,328661330,242891744,297945727,372747436,386734728,338470780,189228155,97635346,103296187,386734547,338471152,189228053,97635798,103296915,1
43064248,65525517,140110892,74735168,49432308,43064248,65525517,140110892,74735168,49432308,42998317,65480108,140132591,74702488,49508243,36279568,63477277,156597800,168967235,163437997,36262520,63438303,156621788,168941205,163480104,336992796,303390325,253385482,290038140,330203462,336992796,303390325,253385482,290038140,330203462,336992969,303389854,253388641,290039314,330203013,341306380,308600281,199131364,102815091,108776029,341305410,308599871,199131752,102815263,108775954,1
310323620,542865909,556083904,552929136,381679506,310323620,542865909,556083904,552929136,381679506,310572293,542763131,556317464,552947780,382117314,262076514,543604304,621764480,640045234,616575075,262102929,543631811,621516195,640057459,616683482,1181564836,925473445,698198874,837099030,1135129322,1181564836,925473445,698198874,837099030,1135129322,1181570481,925475225,698199712,837101816,1135136514,1207412536,964660144,549288626,283749848,300194503,1207411297,964659771,549289039,283751453,300194296,1
18408395,34885319,62508311,43005891,21752672,18408395,34885319,62508311,43005891,21752672,18378482,35055942,62368308,42982100,21702641,16992498,31983314,61473061,66725647,65652453,17025617,31988600,61522001,66820359,65574820,126546105,112086947,87740763,105107373,124056082,126546105,112086947,87740763,105107373,124056082,126549026,112087992,87740648,105108312,124059213,128033886,114681950,68356777,35270323,37315525,128033301,114681858,68357065,35270399,37315340,1
44564465,81171747,197586097,109786801,48278365,44564465,81171747,197586097,109786801,48278365,44606304,81164493,197488588,109831125,48253179,43220164,72375965,218007721,232720837,234677690,43213256,72387168,218036107,232545709,234763275,455371631,429884797,366071747,413284747,450866031,455371631,429884797,366071747,413284747,450866031,455371176,429885305,366073844,413286619,450865597,458425324,435156187,286602755,147878945,156451894,458426802,435155424,286602831,147879089,156452559,1
26062862,34935246,48642360,38004865,28147778,26062862,34935246,48642360,38004865,28147778,26100572,34849494,48594183,37964689,28148197,24703274,33787068,74645813,74650336,68415288,24640989,33791562,74619224,74601355,68434523,141661088,128348474,113556524,123405261,138866316,141661088,128348474,113556524,123405261,138866316,141663426,128354920,113553921,123410587,138869295,143470128,130389640,92664347,47816198,50588232,143468183,130390800,92664324,47816271,50588511,1
